episode,actions,rewards
1295,4,-299999.0
1296,4,-400000.0
1297,4,-99997.0
1298,4,-299999.0
1299,4,-299999.0
1300,4,-200099.0
1301,4,-99997.0
1302,8,-199994.0
1303,4,-99997.0
1304,4,-200099.0
1305,4,-199998.0
1306,4,-299999.0
1307,4,-199998.0
1308,4,-199998.0
1309,4,-299999.0
1310,4,-199998.0
1311,8,-300197.0
1312,4,-199998.0
1313,4,-199998.0
1314,4,-99997.0
1315,8,-100094.0
1316,4,-199998.0
1317,4,-299999.0
1318,4,-99997.0
1319,4,-100098.0
1320,4,-299999.0
1321,4,-100098.0
1322,4,-299999.0
1323,4,-199998.0
1324,4,-199998.0
1325,4,-299999.0
1326,8,-99993.0
1327,4,-299999.0
1328,4,-99997.0
1329,4,-200099.0
1330,4,-100098.0
1331,4,-199998.0
1332,4,-99997.0
1333,4,-199998.0
1334,4,-299999.0
1335,4,-199998.0
1336,4,-99997.0
1337,4,-99997.0
1338,4,-299999.0
1339,4,-199998.0
1340,4,-199998.0
1341,4,-200099.0
1342,4,-100199.0
1343,4,-299999.0
1344,4,-199998.0
1345,4,-300100.0
1346,4,-100098.0
1347,4,-300100.0
1348,4,-199998.0
1349,4,-100199.0
1350,4,-199998.0
1351,4,-299999.0
1352,4,-100098.0
1353,4,-200200.0
1354,4,-199998.0
1355,4,-100098.0
1356,4,-99997.0
